01054   17.508  33.822
01055   17.994  33.757
01056   18.480  33.693
01057   18.965  33.628
01058   19.449  33.564
01059   19.933  33.499
01060   20.416  33.434
01061   20.899  33.369
01062   21.381  33.304
01063   21.862  33.240
01064   22.343  33.175
01065   22.823  33.111
01066   23.302  33.047
01067   23.781  32.982
01068   24.259  32.917
01069   24.737  32.852
01070   25.214  32.789
01071   25.691  32.725
01072   26.167  32.662
01073   26.642  32.600
01074   27.117  32.537
01075   27.592  32.475
01076   28.065  32.413
01077   28.539  32.352
01078   29.012  32.291
01079   29.484  32.230
01080   29.955  32.169
01081   30.427  32.107
01082   30.897  32.047
01083   31.368  31.926
01084   31.837  31.867
01085   32.306  31.807
01086   32.775  31.747
01087   33.243  31.688
01088   33.711  31.630
01089   34.179  31.570
01090   34.645  31.510
01091   35.112  31.453
01092   35.578  31.395
01093   36.043  31.339
01094   36.508  31.282
01095   36.973  31.225
01096   37.437  31.168
01097   37.901  31.111
01098   38.364  31.058
01099   38.827  31.003
01100   39.290  30.948
01101   39.752  30.891
01102   40.214  30.836
01103   40.675  30.781
01104   41.136  30.728
01105   41.597  30.673
01106   42.057  30.622
01107   42.517  30.571
01108   42.976  30.521
01109   43.435  30.473
01110   43.894  30.422
01111   44.353  30.371
01112   44.811  30.322
01113   45.269  30.272
01114   45.726  30.222
01115   46.183  30.174
01116   46.640  30.124
01117   47.097  30.078
01118   47.553  29.984
01119   48.009  29.936
01120   48.465  29.888
01121   48.920  29.842
01122   49.375  29.796
01123   49.830  29.751
01124   50.285  29.706
01125   50.739  29.663
01126   51.193  29.620
01127   51.647  29.580
01128   52.100  29.540
01129   52.554  29.500
01130   53.007  29.460
01131   53.459  29.419
01132   53.912  29.380
01133   54.365  29.342
01134   54.817  29.305
01135   55.269  29.267
01136   55.721  29.226
01137   56.172  29.188
01138   56.624  29.151
01139   57.075  29.114
01140   57.526  29.079
01141   57.977  29.042
01142   58.427  29.007
01143   58.878  28.972
01144   59.328  28.936
01145   59.779  28.902
01146   60.229  28.868
01147   60.679  28.834
01148   61.129  28.802
01149   61.578  28.770
01150   62.028  28.740
